"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","SLFCHG09","CSSRAT01","CSSRAT07","SUCCESS4","SUCCESS7","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","SATIS28","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","COLLGPA","Success_Latent","HistDisadv_fs","InstitEngage_fs"
5,5,5,5,4,4,5,2,3,4,4,4,4,4,4,4,4,3,1,1,5,3,1,0,1,1,10,8,2,3,1,4,5,7,8,8,5,2,1,5,-0.0132023596756852,-0.00146511699557332,0.0722670879072252
4,4,4,4,4,4,4,2,2,4,3,3,3,3,3,4,4,2,1,1,5,6,3,1,1,1,5,7,2,3,1,4,4,4,3,5,6,2,2,5,-0.297088611476105,0.540853588521075,-0.531404598169786
4,4,4,4,5,4,5,2,3,4,5,4,4,4,4,4,4,3,1,2,5,3,1,0,1,1,10,6,2,3,1,4,5,3,6,5,4,4,1,5,-0.041180761757672,-0.00146511699557332,0.207823117501538
4,4,4,3,3,4,4,3,3,3,4,4,3,2,1,5,5,2,1,2,5,3,1,0,1,1,10,5,2,3,1,4,5,13,4,6,4,4,2,4,-0.214778948807454,-0.00146511699557332,-0.837899691057537
4,4,5,4,4,4,4,3,3,4,4,3,4,4,3,4,4,2,1,2,6,5,1,0,2,1,12,6,2,3,1,3,3,4,4,7,4,2,3,5,-0.140488137621743,-0.202858002070263,-0.0435969523018184
4,4,5,5,3,5,5,3,3,3,4,4,4,4,3,4,3,2,1,1,6,5,3,1,1,1,10,8,2,3,1,4,4,4,7,6,6,1,2,6,-0.391208831407869,0.0704993261119914,-0.144790468001721
4,4,5,4,4,4,4,3,3,4,4,5,4,3,4,3,4,2,1,1,8,8,2,0,1,0,12,8,1,3,1,5,5,7,6,6,7,5,1,6,-0.301184460322696,-0.270170745264003,-0.0368624384568492
4,4,4,4,3,3,3,2,2,4,3,3,4,4,5,3,3,2,1,2,3,3,1,0,2,1,8,6,2,3,1,3,4,3,4,4,2,2,1,4,-0.683823890133,0.285446568274311,0.0525750985219557
5,4,4,4,5,4,4,2,2,4,4,4,4,3,4,5,3,3,1,2,3,3,3,1,2,1,5,8,2,3,1,4,4,9,8,7,7,1,4,6,0.14050272419661,0.62130547351084,-0.0368624384568492
4,4,5,4,4,5,5,3,3,3,3,3,4,4,5,4,4,2,1,2,5,5,1,0,1,1,8,8,2,1,1,5,5,8,6,6,5,2,2,6,-0.140488137621743,0.204267042378157,-0.0486184171779472
5,5,5,5,5,5,5,3,3,2,5,5,5,5,5,5,5,2,1,2,5,5,1,0,0,1,8,7,2,3,1,5,5,5,8,8,8,6,4,5,0.637666740782074,0.123520807206761,0.47355174258443
5,5,5,5,5,5,4,2,2,3,2,5,4,4,5,4,4,3,1,1,5,5,1,0,1,1,9,7,2,1,1,5,5,7,4,8,4,2,4,5,0.241054132372064,0.109350976717088,-0.18417444677226
5,5,5,5,4,5,5,3,3,5,5,4,5,4,5,5,5,2,1,2,5,5,1,0,1,1,10,7,2,1,1,5,4,16,4,6,5,3,2,5,0.334847517274045,-0.00146511699557332,0.668002763320065
4,5,5,5,5,4,4,3,3,4,4,5,5,5,5,4,4,2,1,2,8,8,2,0,0,0,13,8,2,3,1,4,4,15,5,6,8,4,1,3,0.41816368219865,-0.614086498364169,0.540382744389923
4,4,5,4,4,5,5,3,3,3,4,4,4,4,4,3,4,2,1,2,8,6,2,0,0,0,14,7,2,1,1,5,4,5,6,5,5,4,3,5,-0.301184460322696,-0.843756252641169,-0.0289264277926778
4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,3,2,1,2,8,4,3,1,1,0,7,6,2,3,1,4,5,16,4,5,6,4,4,4,-0.452292440038533,0.28375086160652,-0.632598113869689
5,4,5,5,5,4,5,2,3,5,4,3,5,4,5,4,4,3,1,2,6,5,2,0,1,1,11,6,2,3,1,5,5,5,8,8,5,4,4,3,-0.041180761757672,-0.134696052042707,0.532446733725752
5,5,5,5,5,4,4,3,3,4,4,4,4,4,4,5,4,2,1,2,6,5,2,0,1,1,12,7,2,5,1,5,4,7,5,6,5,3,1,4,0.637666740782074,-0.289792057377972,0.0722670879072252
4,5,4,5,4,4,3,3,3,4,4,3,4,4,4,4,3,3,1,2,5,8,2,0,2,0,8,8,2,3,1,4,5,3,6,5,5,1,4,5,0.145675190540327,0.196215857731022,0.0722670879072252
5,4,5,5,5,3,4,2,3,4,5,1,5,5,5,5,4,3,1,2,6,8,1,0,0,0,13,6,2,3,1,4,4,6,5,4,5,4,3,4,0.14050272419661,-0.614086498364169,0.675938773984236
4,4,5,5,4,4,5,3,3,5,5,1,4,3,4,5,4,3,1,2,7,8,1,0,0,0,14,6,2,3,1,4,5,8,7,6,6,5,6,4,0.0437666564572614,-0.843756252641169,0.199887106837367
4,4,4,4,3,4,3,2,2,3,4,4,5,4,3,4,2,3,1,2,6,8,1,0,1,0,14,5,2,3,1,4,3,7,4,3,4,1,1,5,-0.538935226006102,-0.724470197202584,0.0983316219078586
4,4,5,4,4,4,4,3,3,5,5,5,5,5,5,4,3,2,1,2,4,5,1,0,0,1,13,8,2,3,1,4,5,6,6,7,5,2,4,5,-0.140488137621743,-0.527806893650448,0.777132289684139
4,4,5,5,3,4,4,2,3,4,4,4,4,3,5,4,4,3,1,2,4,4,1,0,1,1,13,7,2,3,1,4,4,16,5,5,7,2,2,4,-0.538935226006102,-0.443241260909589,0.0790016017521943
4,4,4,4,3,5,3,3,3,3,2,3,4,3,3,2,3,1,1,2,8,8,1,0,0,0,14,6,2,3,1,5,3,3,2,4,8,7,1,5,-0.652245732312108,-0.843756252641169,-0.525032053554422
4,5,5,5,3,5,3,3,2,4,3,3,5,2,5,4,3,3,1,2,8,8,1,0,0,0,13,7,2,3,1,5,3,13,6,6,6,5,2,5,-0.110296568749038,-0.614086498364169,0.0774381357033869
5,5,5,5,5,4,4,3,3,3,5,3,5,1,1,4,4,1,1,1,8,8,1,0,0,0,13,6,2,3,1,5,5,10,6,5,7,6,4,4,0.41816368219865,-0.614086498364169,-0.325229008008139
4,4,5,5,5,5,5,3,3,4,5,5,4,4,3,5,5,2,1,1,8,8,1,0,0,0,14,7,2,3,1,5,4,13,6,6,7,7,3,6,0.310772166726024,-0.843756252641169,0.0919590772924946
4,4,4,4,4,4,4,3,3,4,3,2,3,3,3,4,4,2,1,1,8,8,1,0,0,0,14,7,2,3,1,5,4,8,5,6,8,8,2,4,-0.140488137621743,-0.843756252641169,-0.531404598169786
4,5,5,5,5,5,4,3,3,3,5,4,4,5,5,5,4,3,1,1,8,8,1,0,0,0,13,7,2,3,1,5,4,2,5,8,4,2,4,6,0.637666740782074,-0.614086498364169,0.331623168374753
4,4,4,4,4,5,4,3,3,4,3,4,5,4,4,4,3,3,1,2,8,8,1,0,0,0,13,7,2,3,1,5,4,12,5,5,5,3,3,5,-0.140488137621743,-0.614086498364169,0.179833148222492
5,5,5,5,5,5,5,3,3,4,5,5,5,5,5,5,5,2,1,2,8,6,1,0,0,0,14,8,2,3,1,5,5,8,6,5,8,5,3,6,0.637666740782074,-0.843756252641169,0.675938773984236
5,5,5,5,5,5,4,3,3,4,5,3,5,4,5,5,4,2,1,2,8,6,1,0,1,0,14,7,2,3,1,5,5,8,4,5,8,6,3,5,0.637666740782074,-0.724470197202584,0.566809247620162
5,5,5,5,2,4,4,3,3,5,5,5,4,4,3,4,4,2,1,2,8,6,1,0,0,0,13,8,2,3,1,5,5,15,4,6,7,5,4,5,-0.305270365017592,-0.614086498364169,0.193152592992398
5,5,5,5,5,4,4,2,3,5,3,3,5,5,5,5,3,2,1,2,6,8,2,0,1,0,11,8,2,3,1,4,4,4,4,5,4,1,2,5,0.436069280573343,-0.220976828316849,0.506020230495513
5,5,5,5,5,5,5,3,3,1,1,1,1,1,1,1,5,1,1,2,8,8,2,0,0,0,12,5,2,3,1,3,4,16,1,1,1,1,1,4,-0.0122857799240359,-0.463892244133779,-2.04232851742352
4,4,4,4,4,3,5,3,3,4,4,3,4,4,3,4,4,2,1,1,8,8,1,0,0,0,14,6,2,2,1,4,3,15,5,6,7,5,2,3,-0.140488137621743,-0.843756252641169,-0.0435969523018184
4,4,4,4,4,5,5,3,3,3,5,4,5,4,4,3,5,3,1,1,8,8,1,0,0,0,14,7,2,3,1,4,4,3,3,3,3,8,6,4,-0.301184460322696,-0.843756252641169,0.349751691711215
5,5,5,5,5,4,5,3,2,2,2,4,4,2,5,4,3,2,1,1,8,8,1,0,0,0,13,7,2,3,1,4,4,15,8,5,4,2,2,4,0.41816368219865,-0.614086498364169,-0.503627015200312
4,4,5,5,5,4,4,2,3,4,4,2,4,5,5,5,3,3,1,1,8,8,1,0,1,0,13,6,2,3,1,4,4,6,7,6,5,4,5,3,0.14050272419661,-0.52808610582444,0.297260654480343
4,4,5,3,4,5,3,3,3,3,2,2,4,4,4,4,3,3,1,1,8,8,1,0,2,0,13,7,2,3,1,4,5,10,8,8,8,5,6,6,-0.140488137621743,-0.442064211236221,-0.300038486981304
4,4,5,4,2,3,3,3,3,5,3,4,4,2,4,4,2,2,1,2,8,8,1,0,1,0,14,6,2,3,1,4,2,13,8,7,8,5,1,4,-0.587054233787105,-0.724470197202584,-0.180354478715334
4,4,5,4,3,5,4,3,3,4,2,3,4,4,3,4,4,2,1,2,6,6,3,1,0,1,12,8,2,3,1,5,5,13,4,5,5,4,1,6,-0.391208831407869,-0.296352077561426,-0.314709011490444
5,4,5,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,1,1,8,8,3,1,2,0,8,7,2,3,1,4,4,9,7,6,5,4,1,4,-0.140488137621743,0.264152504177275,0.0722670879072252
4,5,5,5,1,5,4,2,1,2,3,4,5,4,5,3,2,3,1,2,8,8,3,1,2,0,7,8,2,3,1,4,5,6,8,5,5,2,1,5,-0.682343813654122,0.363004139863634,0.0933101570317297
5,4,5,4,4,4,4,3,3,5,5,4,4,3,4,4,4,2,1,2,6,4,1,0,1,1,12,7,2,3,1,4,3,3,4,5,4,4,5,5,-0.140488137621743,-0.289792057377972,0.199887106837367
5,4,4,4,4,4,5,2,3,5,4,5,4,4,4,5,4,2,1,2,4,3,1,0,2,1,10,8,2,4,1,5,5,11,8,6,8,4,1,4,-0.116465254366549,0.0816160839865638,0.173460603607128
5,4,5,5,5,5,5,3,2,5,5,4,5,5,5,5,4,2,1,1,5,3,1,0,1,1,9,7,2,3,1,5,4,9,5,5,7,5,4,5,0.310772166726024,0.109350976717088,0.777132289684139
4,4,4,4,3,5,2,2,2,3,2,3,3,3,3,3,3,1,1,1,4,3,1,0,1,1,10,7,2,3,1,5,4,16,4,5,5,5,1,5,-0.683823890133,-0.00146511699557332,-0.768154143464002
4,3,3,3,3,4,5,2,2,3,3,3,3,3,3,3,5,2,1,2,5,3,1,0,1,1,10,8,2,3,1,5,4,3,4,5,6,4,4,4,-0.928429599371156,-0.00146511699557332,-0.632598113869689
4,4,5,4,5,4,4,3,3,4,4,4,4,5,1,5,4,2,1,1,4,3,1,0,1,1,7,8,2,3,1,5,4,8,6,7,5,2,3,5,0.310772166726024,0.30575840803601,-0.166195506355831
4,5,5,3,4,5,4,3,3,4,5,5,5,5,5,5,3,3,1,1,5,5,1,0,1,1,11,7,2,3,1,5,4,16,8,7,4,5,2,5,0.334847517274045,-0.134696052042707,0.675938773984236
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,1,2,3,6,1,0,2,1,7,7,2,3,1,4,5,10,8,8,7,5,4,6,0.637666740782074,0.387133981232375,0.777132289684139
5,5,5,5,5,4,3,3,3,5,4,3,5,4,5,5,3,3,1,1,3,6,1,0,1,1,7,7,2,3,1,4,3,10,5,5,5,5,2,4,0.637666740782074,0.30575840803601,0.532446733725752
5,5,5,4,4,4,5,2,2,4,3,4,4,4,4,4,4,1,1,1,3,6,1,0,1,1,10,7,2,3,1,4,4,2,6,5,4,1,2,5,-0.0132023596756852,-0.00146511699557332,-0.0632889416870878
5,5,5,5,5,5,4,3,3,4,4,4,5,5,4,5,4,2,1,1,3,6,1,0,1,1,9,8,2,3,1,4,3,4,7,7,6,4,4,5,0.637666740782074,0.109350976717088,0.424518704180879
5,5,5,4,4,5,5,3,3,5,5,5,5,5,5,5,4,2,1,2,3,6,1,0,1,1,7,8,1,3,1,4,5,15,8,6,4,1,4,5,0.334847517274045,0.39152780313341,0.777132289684139
5,5,5,5,4,4,3,3,2,4,4,3,4,4,5,5,3,2,1,1,3,6,1,0,1,1,7,7,2,3,1,4,3,16,4,6,3,3,3,5,0.334847517274045,0.30575840803601,0.188131128116269
5,5,5,5,5,4,4,3,2,2,4,4,4,4,4,3,4,3,1,2,3,3,3,1,1,1,10,6,2,1,1,3,4,10,7,6,5,2,3,5,0.237024930228086,0.0704993261119914,-0.130119943492581
5,5,5,5,5,4,4,3,3,4,4,3,4,4,4,4,4,3,1,2,3,3,3,1,2,1,7,4,2,3,1,3,4,13,4,5,4,4,6,5,0.41816368219865,0.455952139878895,0.0722670879072252
5,4,5,4,4,4,4,3,3,4,4,4,4,4,5,5,3,2,1,1,8,6,1,0,1,0,8,8,2,3,1,4,4,2,8,7,6,1,4,6,0.0437666564572614,0.116090201230501,0.188131128116269
4,3,4,4,4,4,3,2,2,5,4,4,4,3,3,5,3,2,1,1,8,6,1,0,0,0,7,8,2,3,1,4,4,5,3,6,7,1,2,5,-0.416048847780856,0.135580189113461,-0.0515329629659898
5,5,5,5,4,4,4,3,3,5,5,5,4,5,5,5,4,3,1,1,8,6,1,0,1,0,9,8,2,3,1,4,4,7,5,8,4,1,1,6,0.334847517274045,0.0225048686687753,0.534010199774559
5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,3,2,1,1,6,6,2,0,2,1,10,7,2,1,1,4,3,8,7,6,7,5,5,4,0.41816368219865,0.0816160839865638,0.0722670879072252
5,5,5,5,5,3,3,2,3,2,5,5,5,2,5,5,5,3,1,1,6,7,2,0,1,1,9,6,2,3,1,4,4,14,3,6,4,4,4,4,0.436069280573343,0.109350976717088,0.146163163492207
5,5,5,4,4,4,4,2,3,4,3,3,4,5,5,2,5,1,1,1,7,6,4,1,0,1,11,7,2,3,1,4,4,5,2,2,5,5,1,4,-0.277238387590089,-0.142574883985761,0.16170462488603
4,4,5,4,4,4,4,3,3,5,4,5,4,4,4,5,3,3,1,1,6,6,4,1,1,1,11,6,2,3,1,4,4,16,5,7,6,4,6,5,0.0437666564572614,-0.0608042369693879,0.173460603607128
4,4,4,4,4,4,4,3,3,4,4,2,4,4,4,4,4,2,1,1,8,6,2,0,0,0,10,8,2,3,1,4,4,2,6,6,6,2,4,5,-0.140488137621743,-0.169724180008973,0.0722670879072252
5,4,5,5,4,3,5,3,3,3,4,3,5,4,5,4,4,3,1,1,8,6,2,0,1,0,10,8,2,3,1,4,4,7,8,6,5,1,2,6,-0.140488137621743,-0.0881677625314974,0.330059702325946
5,5,5,5,5,4,4,2,2,4,4,2,4,4,4,4,3,2,1,1,5,3,3,1,1,1,9,6,2,3,1,3,4,16,5,6,5,1,1,4,0.241054132372064,0.179447991521837,0.0722670879072252
5,3,5,5,5,4,4,3,2,2,4,2,4,4,5,4,4,2,1,1,5,3,3,1,2,1,8,7,2,3,1,3,3,16,4,7,4,3,2,4,-0.201110937816515,0.354224591790517,-0.0142559032835371
4,5,5,5,5,4,4,3,3,4,4,4,5,4,4,4,4,3,1,2,6,6,2,0,2,1,5,7,2,3,1,4,4,15,5,5,4,3,5,5,0.41816368219865,0.553240197103375,0.315389177816805
4,4,4,4,3,3,3,2,1,2,3,2,3,3,2,2,3,3,1,1,4,5,1,0,2,1,12,5,1,3,1,3,3,16,4,6,6,3,1,4,-0.794731080507926,-0.101665353446698,-0.849655669778635
4,4,5,4,5,4,4,3,3,4,2,3,5,5,5,4,3,3,1,2,5,5,1,0,1,1,12,3,2,3,1,3,3,15,7,6,6,4,1,5,0.120118371760654,-0.289792057377972,0.269270685201297
5,5,5,5,5,5,4,3,3,5,5,5,5,5,5,5,4,2,1,2,8,6,1,0,0,0,12,8,2,3,1,5,4,5,4,7,6,3,3,6,0.637666740782074,-0.463892244133779,0.777132289684139
5,5,5,5,4,5,5,3,2,4,4,4,5,3,5,4,4,2,1,1,8,6,1,0,0,0,12,8,2,3,1,5,5,15,5,5,5,3,4,5,0.145675190540327,-0.463892244133779,0.322123691661774
5,4,4,5,4,4,3,2,2,5,4,4,4,3,5,5,3,2,1,1,8,6,1,0,1,0,11,8,2,3,1,5,5,2,5,6,6,1,4,5,-0.116465254366549,-0.220976828316849,0.180195117452097
5,4,5,4,5,4,4,3,3,4,4,1,4,3,4,5,3,2,1,1,8,7,1,0,2,0,11,8,2,3,1,5,4,12,6,5,4,4,1,4,0.310772166726024,-0.136700016807631,-0.0368624384568492
5,5,5,5,4,5,5,3,3,2,5,4,5,4,4,4,3,2,1,1,8,8,3,1,1,0,11,8,2,3,1,5,5,2,5,6,4,4,3,5,0.145675190540327,-0.146539156215324,0.248558176011312
5,4,5,3,5,3,3,3,2,4,3,3,4,4,4,4,4,2,1,2,6,6,1,0,1,1,11,6,2,3,1,5,4,7,3,6,7,3,2,4,0.120118371760654,-0.134696052042707,-0.0632889416870878
5,4,5,3,5,4,4,2,3,3,3,2,3,4,5,4,4,3,1,2,6,6,1,0,0,1,11,6,2,3,1,5,4,15,4,5,5,7,6,5,-0.041180761757672,-0.217804187793027,-0.291740507087527
4,3,4,3,3,4,5,2,3,4,4,3,3,3,4,4,4,3,1,1,6,6,1,0,1,1,10,7,2,3,1,5,5,9,7,7,8,4,1,5,-0.798144592090877,-0.00146511699557332,-0.279984528366429
5,5,5,5,4,4,5,3,3,4,4,4,4,3,4,4,3,2,1,2,6,6,1,0,1,1,10,8,2,3,1,5,5,7,6,7,5,4,4,5,0.145675190540327,-0.00146511699557332,-0.0368624384568492
5,5,5,5,4,5,5,3,3,4,5,5,5,4,5,5,5,2,1,1,6,6,1,0,0,1,9,8,2,3,1,5,5,8,5,6,7,5,1,5,0.334847517274045,0.028577510740705,0.566809247620162
4,4,4,4,3,4,3,2,3,3,2,1,3,3,3,3,4,2,1,2,6,6,1,0,0,1,10,8,2,1,1,5,5,16,3,4,4,3,1,5,-0.683823890133,-0.0834770608532479,-0.768154143464002
4,5,5,5,4,4,4,3,3,5,4,4,5,4,4,4,4,3,1,1,7,7,1,0,1,1,10,8,2,3,1,5,5,16,7,5,5,4,3,4,0.145675190540327,-0.00146511699557332,0.416582693516708
3,4,5,4,4,4,3,3,3,4,2,3,3,2,4,4,4,2,1,1,6,6,1,0,1,1,8,7,2,3,1,5,3,4,4,7,8,2,1,5,-0.140488137621743,0.204267042378157,-0.66022611391913
4,4,4,4,4,4,5,2,2,2,2,2,4,3,4,3,4,3,2,2,6,6,1,0,1,1,9,7,2,3,1,5,5,3,4,6,6,2,4,5,-0.452292440038533,0.109350976717088,-0.510361529045281
5,5,5,5,5,5,4,3,3,5,2,2,3,5,5,5,5,2,1,1,7,6,1,0,0,1,9,7,2,3,1,5,5,15,4,7,8,1,8,5,0.637666740782074,0.028577510740705,-0.11577997891796
4,4,5,4,5,4,4,3,3,5,3,2,4,4,5,5,4,2,1,1,7,6,1,0,1,1,7,8,2,3,1,5,5,15,5,6,4,1,7,5,0.310772166726024,0.30575840803601,0.153768614221859
4,4,4,4,4,4,5,3,2,2,4,4,4,4,4,3,3,3,1,2,3,3,3,1,2,1,2,6,2,3,1,4,5,15,8,4,4,3,1,5,-0.301184460322696,0.899966430778293,-0.130119943492581
5,5,5,5,4,4,4,3,3,5,4,3,4,2,5,5,4,2,1,2,8,5,1,0,1,0,11,7,2,3,1,5,4,15,4,5,5,2,1,5,0.334847517274045,-0.220976828316849,0.0710655910880229
5,4,4,4,4,5,4,2,2,4,4,4,4,2,3,4,4,2,1,1,8,5,1,0,0,0,12,7,2,3,1,5,5,16,4,6,5,3,1,5,-0.297088611476105,-0.463892244133779,-0.261856005029967
4,5,5,5,4,5,4,3,3,4,4,2,4,4,4,4,5,1,1,2,8,4,1,0,0,0,11,7,2,3,1,5,4,8,4,4,5,5,4,4,0.145675190540327,-0.304165128469162,0.0722670879072252
5,5,5,5,5,4,4,3,3,5,5,4,4,3,4,5,3,2,1,2,8,5,1,0,0,0,11,8,2,3,1,5,3,3,4,8,6,4,4,6,0.637666740782074,-0.304165128469162,0.199887106837367
5,5,5,5,4,5,4,3,1,5,4,1,5,4,5,5,5,2,1,2,8,5,1,0,0,0,12,8,2,3,1,5,5,16,8,7,5,1,1,5,0.334847517274045,-0.463892244133779,0.532446733725752
5,4,5,4,4,4,3,3,3,3,4,3,4,4,4,4,2,2,1,1,5,8,1,0,1,0,11,8,2,3,1,4,3,3,3,4,8,6,1,6,-0.140488137621743,-0.220976828316849,-0.0289264277926778
5,4,4,5,5,5,5,3,3,5,5,4,4,3,4,5,4,2,1,1,5,8,1,0,1,0,12,7,2,1,1,4,4,4,5,3,5,2,2,6,0.310772166726024,-0.377238302940992,0.199887106837367
5,5,5,5,5,4,4,3,3,5,5,4,5,4,5,5,4,2,1,1,5,8,1,0,1,0,12,7,2,3,1,4,4,3,6,5,6,5,3,5,0.637666740782074,-0.377238302940992,0.668002763320065
5,4,4,4,4,4,4,2,2,3,3,3,3,2,3,3,3,2,1,2,5,8,1,0,1,0,11,7,2,3,1,4,4,3,4,6,8,7,1,6,-0.452292440038533,-0.220976828316849,-0.741727640233763
5,5,5,5,5,4,4,3,3,5,4,2,5,5,5,5,5,3,1,1,6,8,1,0,0,0,11,8,2,3,1,4,4,4,5,8,5,1,3,5,0.637666740782074,-0.304165128469162,0.641576260089826
4,4,5,4,3,5,5,3,2,4,4,4,4,3,3,5,3,3,2,2,8,8,2,0,1,0,11,8,2,1,1,5,5,5,5,8,4,2,3,6,-0.214778948807454,-0.220976828316849,-0.152726478665893
5,5,5,5,5,5,5,3,3,4,5,5,5,4,5,5,4,2,1,1,8,8,2,0,0,0,11,8,1,3,1,5,5,5,8,6,4,5,6,5,0.637666740782074,-0.201032712632414,0.566809247620162
4,5,5,5,4,4,4,3,3,5,4,5,5,4,1,5,3,1,1,1,6,7,1,0,1,1,13,8,2,3,1,5,5,5,4,5,6,1,3,5,0.334847517274045,-0.443241260909589,0.0689905728895773
5,5,5,5,5,5,5,3,3,2,5,1,5,3,5,4,5,3,1,1,6,6,1,0,0,1,13,7,2,3,1,5,4,13,7,7,6,4,1,6,0.41816368219865,-0.527806893650448,0.255292689856281
5,5,5,5,5,4,4,3,3,5,2,3,5,3,5,5,5,3,1,1,6,6,1,0,0,1,14,7,2,3,1,5,5,8,5,7,8,4,5,5,0.637666740782074,-0.725980053113619,0.152205148173051
5,5,5,5,5,5,5,3,3,4,5,5,5,4,4,5,4,2,1,1,6,6,1,0,1,1,14,8,2,3,1,5,4,2,8,6,8,8,3,5,0.637666740782074,-0.61967410681606,0.450945207411118
4,4,4,5,5,4,4,3,3,5,4,2,5,4,4,5,4,3,1,1,7,6,1,0,1,1,11,8,2,3,1,3,5,12,7,5,7,5,1,4,0.310772166726024,-0.134696052042707,0.416582693516708
5,4,5,5,5,3,4,3,3,4,5,4,5,4,4,5,3,2,1,1,6,6,1,0,0,1,12,8,2,3,1,3,4,4,4,6,6,4,5,5,0.310772166726024,-0.375607980676616,0.450945207411118
5,4,4,4,5,4,5,3,3,2,4,3,3,4,4,4,4,3,1,1,6,6,2,0,1,1,7,7,2,3,1,3,5,7,5,5,6,3,2,4,0.120118371760654,0.30575840803601,-0.373242033402161
5,5,5,5,4,4,5,3,3,4,5,4,5,4,4,5,3,2,1,2,6,6,2,0,0,1,7,8,2,1,1,3,4,3,3,4,4,2,1,5,0.334847517274045,0.224438205339364,0.450945207411118
4,4,5,4,3,3,4,3,2,3,3,4,4,3,3,3,3,2,1,1,8,5,1,0,2,0,10,8,2,3,1,4,4,7,6,5,4,3,2,4,-0.540592025603101,-0.00557003233219753,-0.389476023960109
4,4,5,4,4,4,4,3,2,3,3,3,4,3,4,4,2,2,1,2,8,5,1,0,2,0,9,7,2,3,1,4,4,13,6,6,5,3,3,5,-0.140488137621743,0.103254393288134,-0.273611983751065
5,5,5,5,5,4,4,3,3,4,5,4,5,5,5,5,5,2,1,2,5,6,3,1,1,1,11,8,2,3,1,5,5,8,5,5,6,6,5,5,0.637666740782074,-0.0608042369693879,0.675938773984236
4,4,5,4,4,3,5,2,3,4,3,3,4,4,5,4,4,3,1,2,4,6,3,1,2,1,8,5,2,3,1,3,4,3,6,6,8,1,3,3,-0.297088611476105,0.354224591790517,0.0525750985219557
5,4,5,4,5,4,4,3,2,4,4,4,5,4,5,4,2,3,1,1,3,5,1,0,1,1,11,7,2,3,1,4,3,4,6,7,8,3,4,6,0.120118371760654,-0.134696052042707,0.431253218025849
5,4,5,5,4,4,4,2,3,3,5,2,5,2,3,4,5,2,1,2,3,4,1,0,1,1,11,6,2,3,1,4,3,15,4,5,6,3,4,5,-0.297088611476105,-0.134696052042707,0.0156285987740228
5,5,5,5,5,5,5,3,3,4,5,5,5,5,4,5,5,3,1,1,3,3,4,1,1,1,8,6,2,3,1,4,5,2,7,5,8,3,4,6,0.637666740782074,0.273687862489331,0.560074733775192
4,4,4,4,4,5,5,3,2,5,4,4,4,5,4,4,5,2,1,2,3,3,4,1,0,1,7,6,2,3,1,4,4,15,4,2,8,4,4,4,-0.140488137621743,0.293971499390473,0.282590129971202
4,4,4,5,5,4,5,3,3,2,4,4,3,4,4,4,4,3,1,1,3,3,4,1,1,1,10,6,2,3,1,4,5,2,7,4,5,3,4,4,0.120118371760654,0.0704993261119914,-0.373242033402161
5,4,5,4,4,4,5,3,2,3,3,2,4,2,3,4,3,2,1,1,3,3,4,1,2,1,8,8,2,3,1,4,5,2,7,7,5,4,4,4,-0.140488137621743,0.354224591790517,-0.498605550324183
4,4,4,4,3,4,4,3,3,4,4,4,4,3,5,4,5,2,2,1,4,5,3,1,1,1,12,5,2,1,1,3,3,15,4,5,7,5,1,5,-0.391208831407869,-0.212462042455848,0.0790016017521943
5,5,5,5,5,3,5,3,3,4,4,1,4,3,4,5,4,2,1,1,3,5,1,0,1,1,7,6,2,3,1,3,4,2,6,7,5,3,3,3,0.637666740782074,0.30575840803601,-0.0368624384568492
5,4,5,4,4,4,3,2,2,3,4,4,4,4,4,4,2,3,1,2,6,8,1,0,0,0,11,8,2,3,1,4,4,7,5,5,5,4,2,4,-0.297088611476105,-0.304165128469162,-0.0289264277926778
5,4,5,5,4,4,4,3,3,5,5,4,4,5,5,5,3,2,1,2,6,8,1,0,1,0,12,8,2,3,1,4,3,2,6,6,8,7,2,5,0.0437666564572614,-0.377238302940992,0.534010199774559
4,4,4,4,4,4,4,2,3,3,3,4,4,3,4,4,3,2,1,1,6,6,2,0,2,1,11,7,2,3,1,3,4,7,7,8,4,3,4,5,-0.297088611476105,-0.0503220682970358,-0.273611983751065
5,4,4,4,4,4,4,3,2,4,4,4,4,4,5,4,4,2,1,1,6,6,4,1,0,1,11,7,2,1,1,4,4,14,4,5,5,1,1,5,-0.140488137621743,-0.142574883985761,0.188131128116269
5,4,5,4,4,4,4,3,2,3,4,3,4,3,1,5,2,3,1,1,6,7,4,1,1,1,11,6,2,3,1,4,4,14,4,6,4,2,3,6,0.0437666564572614,-0.0608042369693879,-0.485648074783883
